"Timestamp","Event","Content","Touchpoint","Location","PunctuationInSentece","NumberOfWords","NumberOfCharacters","SelectedButtonIndex","FullSentece","TimeSpan","IdentificationTags","LocationTags"
"2020/01/06 16:45:51.740","sentence-prediction[2]-updated","should not be evaluating the system","","560,130","N","6","0","0","that is why non crips should not be evaluating the system","","Unknown, person1, person5, person4, person3, person7, person2, person6, person8","lovation7, location5, lcoation1, location6, location4, location2, location8, location3"
"2020/01/06 16:45:51.740","word-prediction[1]-updated","showing","","110,130","","0","0","0","","","",""
"2020/01/06 16:45:51.766","word-prediction[2]-updated","short","","290,130","","0","0","0","","","",""
"2020/01/06 16:45:51.779","word-prediction[3]-updated","shocked","","290,623","","0","0","0","","","",""
"2020/01/06 16:45:51.793","word-prediction[4]-updated","shoot","","740,195","","0","0","0","","","",""
"2020/01/06 16:45:54.381","Letter-button-selected","w","147,300.5","110,260","","0","0","0","","","",""
"2020/01/06 16:45:54.396","output-updated","? i can't believe that i have not show","","","","0","0","0","","","",""
"2020/01/06 16:45:54.480","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","location2, location8, location4, location6, location3, lovation7, lcoation1, location5"
"2020/01/06 16:45:54.523","sentence-prediction[1]-updated","show it to is so impressed","","110,195","N","6","0","0","everyone i show it to is so impressed","","person7, person6, person2, Unknown, person1, person5, person4, person3, person8","lovation7, location8, location6, lcoation1, location3, location4, location2, location5"
"2020/01/06 16:45:54.523","sentence-prediction[2]-updated","showing the new prototype prediction system to illustrate how the system works","","650,195","N","12","0","0","i love showing the new prototype prediction system to illustrate how the system works","","","location6, lovation7, lcoation1, location3, location4, location5, location8, location2"
"2020/01/06 16:45:54.551","sentence-prediction[3]-updated","showing it to were just amazed","","650,130","N","6","0","0","the assistive technologists we were showing it to were just amazed","","person2, person1, person7, person4, person5, Unknown, person6, person3, person8","location6, lovation7, location2, location4, location5, location8, lcoation1, location3"
"2020/01/06 16:45:54.565","sentence-prediction[4]-updated","shows you","","160,410","N","2","0","0","it just shows you","","Unknown, person1, person5, person4, person3, person7, person2, person6, person8","lovation7, location5, lcoation1, location6, location4, location2, location8, location3"
"2020/01/06 16:45:54.577","word-prediction[1]-updated","shown","","560,623","","0","0","0","","","",""
"2020/01/06 16:45:54.590","word-prediction[2]-updated","showed","","200,130","","0","0","0","","","",""
"2020/01/06 16:45:54.602","word-prediction[3]-updated","showcase","","290,623","","0","0","0","","","",""
"2020/01/06 16:45:54.615","word-prediction[4]-updated","show's","","160,345","","0","0","0","","","",""
"2020/01/06 16:45:55.762","word-prediction[1]-selected","shown","614,667.5","560,623","","0","0","0","","","",""
"2020/01/06 16:45:55.777","output-updated","? i can't believe that i have not shown ","","","","0","0","0","","","",""
"2020/01/06 16:45:55.909","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","location2, location8, location4, location6, location3, lovation7, lcoation1, location5"
"2020/01/06 16:45:55.972","word-prediction[1]-updated","that","","380,195","","0","0","0","","","",""
"2020/01/06 16:45:55.986","word-prediction[2]-updated","in","","650,195","","0","0","0","","","",""
"2020/01/06 16:45:55.998","word-prediction[3]-updated","to","","380,130","","0","0","0","","","",""
"2020/01/06 16:45:56.009","word-prediction[4]-updated","on","","740,195","","0","0","0","","","",""
"2020/01/06 16:45:57.204","Letter-button-selected","y","495.5,285","470,260","","0","0","0","","","",""
"2020/01/06 16:45:57.219","output-updated","? i can't believe that i have not shown y","","","","0","0","0","","","",""
"2020/01/06 16:45:57.299","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","location2, location8, location4, location6, location3, lovation7, lcoation1, location5"
"2020/01/06 16:45:57.325","sentence-prediction[1]-updated","you can't remember how you said something before","","740,195","N","8","0","0","but you can't remember how you said something before","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/06 16:45:57.338","sentence-prediction[2]-updated","year","","200,195","N","1","0","0","i have put in four unsuccessful proposals in the past year","","person7, person6, person2, Unknown, person1, person5, person4, person3, person8","lovation7, location8, location6, lcoation1, location3, location4, location2, location5"
"2020/01/06 16:45:57.351","word-prediction[1]-updated","your","","740,130","","0","0","0","","","",""
"2020/01/06 16:45:57.351","word-prediction[2]-updated","years","","200,130","","0","0","0","","","",""
"2020/01/06 16:45:57.376","word-prediction[3]-updated","ya","","70,410","","0","0","0","","","",""
"2020/01/06 16:45:57.388","word-prediction[4]-updated","yard","","70,345","","0","0","0","","","",""
"2020/01/06 16:45:58.554","Sentence-prediction[1]-selected","you","781,231","","N","8","0","1","you can't remember how you said something before","","",""
"2020/01/06 16:45:58.570","output-updated","? i can't believe that i have not shown you ","","","","0","0","0","","","",""
"2020/01/06 16:45:58.682","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","location2, location8, location4, location6, location3, lovation7, lcoation1, location5"
"2020/01/06 16:45:58.711","sentence-prediction[1]-updated","can't remember how you said something before","","290,623","N","7","0","0","but you can't remember how you said something before","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/06 16:45:58.711","sentence-prediction[2]-updated","know you have said something before","","700,410","N","6","0","0","you know you have said something before","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/06 16:45:58.734","sentence-prediction[3]-updated","are not doing is just typing","","70,410","N","6","0","0","what you are not doing is just typing","","person2, person4, Unknown, person1, person6, person3, person7, person5, person8","lcoation1, location5, location6, location3, location8, lovation7, location2, location4"
"2020/01/06 16:45:58.748","sentence-prediction[4]-updated","to hasith who is one of the magicians","","380,195","N","8","0","0","can i introduce you to hasith who is one of the magicians","","","location6, lovation7, lcoation1, location3, location4, location5, location8, location2"
"2020/01/06 16:45:58.760","sentence-prediction[5]-updated","think of that?","","380,130","Y","3","0","0","what do you think of that?","","person2, person4, person1, person3, person5, person7, Unknown, person6, person8","lovation7, location2, location8, location5, lcoation1, location6, location4, location3"
"2020/01/06 16:45:58.772","word-prediction[1]-updated","can","","290,558","","0","0","0","","","",""
"2020/01/06 16:45:58.772","word-prediction[2]-updated","don't","","250,345","","0","0","0","","","",""
"2020/01/06 16:45:58.796","word-prediction[3]-updated","will","","110,130","","0","0","0","","","",""
"2020/01/06 16:45:58.809","word-prediction[4]-updated","get","","430,345","","0","0","0","","","",""
"2020/01/06 16:46:00.218","Letter-button-selected","t","433.5,286.5","380,260","","0","0","0","","","",""
"2020/01/06 16:46:00.234","output-updated","? i can't believe that i have not shown you t","","","","0","0","0","","","",""
"2020/01/06 16:46:00.327","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","location2, location8, location4, location6, location3, lovation7, lcoation1, location5"
"2020/01/06 16:46:00.351","sentence-prediction[1]-updated","that will improve the predictions any more","","520,410","N","7","0","0","but i am not sure if that will improve the predictions any more","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/06 16:46:00.366","sentence-prediction[2]-updated","to say i have something to say.","","740,195","Y","7","0","0","i want a button to say i have something to say.","","","location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
"2020/01/06 16:46:00.366","sentence-prediction[3]-updated","type next","","470,195","N","2","0","0","and i am not planning what i will type next","","person4, person1, person6, person2, person5, Unknown, person3, person7, person8","location2, location5, location6, location4, lcoation1, location8, lovation7, location3"
"2020/01/06 16:46:00.390","word-prediction[1]-updated","think","","520,345","","0","0","0","","","",""
"2020/01/06 16:46:00.402","word-prediction[2]-updated","too","","740,130","","0","0","0","","","",""
"2020/01/06 16:46:00.415","word-prediction[3]-updated","take","","70,410","","0","0","0","","","",""
"2020/01/06 16:46:00.428","word-prediction[4]-updated","tell","","200,195","","0","0","0","","","",""
"2020/01/06 16:46:01.558","Letter-button-selected","h","566,506.5","520,475","","0","0","0","","","",""
"2020/01/06 16:46:01.573","output-updated","? i can't believe that i have not shown you th","","","","0","0","0","","","",""
"2020/01/06 16:46:01.672","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","location2, location8, location4, location6, location3, lovation7, lcoation1, location5"
"2020/01/06 16:46:01.697","sentence-prediction[1]-updated","that will improve the predictions any more","","70,410","N","7","0","0","but i am not sure if that will improve the predictions any more","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/06 16:46:01.710","sentence-prediction[2]-updated","this system and what is more wierd is how i am using parts of sentences that i have used before","","650,195","N","20","0","0","because i am loving using this system and what is more wierd is how i am using parts of sentences that i have used before","","person1, person3, person2, person7, person8, Unknown, person4, person5, person6","lcoation1, location8, lovation7, location3, location6, location4, location2, location5"
"2020/01/06 16:46:01.710","sentence-prediction[3]-updated","that i would not always be a cute kid","","70,345","N","9","0","0","and she replied that i would not always be a cute kid","","person7, person1, person6, Unknown, person2, person3, person4, person5, person8","location5, location2, lovation7, location3, location6, location4, lcoation1, location8"
"2020/01/06 16:46:01.736","word-prediction[1]-updated","the","","200,195","","0","0","0","","","",""
"2020/01/06 16:46:01.749","word-prediction[2]-updated","there","","200,130","","0","0","0","","","",""
"2020/01/06 16:46:01.764","word-prediction[3]-updated","thought","","740,130","","0","0","0","","","",""
"2020/01/06 16:46:01.778","word-prediction[4]-updated","through","","290,195","","0","0","0","","","",""
"2020/01/06 16:46:03.789","Sentence-prediction[2]-selected","this system","791,226.5","","N","20","0","2","this system and what is more wierd is how i am using parts of sentences that i have used before","","",""
"2020/01/06 16:46:03.804","output-updated","? i can't believe that i have not shown you this system ","","","","0","0","0","","","",""
"2020/01/06 16:46:03.917","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","location2, location8, location4, location6, location3, lovation7, lcoation1, location5"
"2020/01/06 16:46:03.968","sentence-prediction[1]-updated","and what is more wierd is how i am using parts of sentences that i have used before","","70,410","N","18","0","0","because i am loving using this system and what is more wierd is how i am using parts of sentences that i have used before","","person1, person3, person2, person7, person8, Unknown, person4, person5, person6","lcoation1, location8, lovation7, location3, location6, location4, location2, location5"
"2020/01/06 16:46:03.981","sentence-prediction[2]-updated","helps to speed up my typing","","520,345","N","6","0","0","i know what i want to say and this system helps to speed up my typing","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/06 16:46:03.994","sentence-prediction[3]-updated","to type as much as i am able.","","380,195","Y","8","0","0","from now on i am going to use this system to type as much as i am able.","","person2, person4, person1, person3, person5, person7, Unknown, person6","lovation7, location2, location8, location5, lcoation1, location6, location4, location3"
"2020/01/06 16:46:04.009","sentence-prediction[4]-updated","with tamas","","110,195","N","2","0","0","he has implemented this version of the system with tamas","","person4, person1, person6, person2, person5, Unknown, person3, person7, person8","location2, location5, location6, location4, lcoation1, location8, lovation7, location3"
"2020/01/06 16:46:04.009","sentence-prediction[5]-updated","can be used to enter text very quickly and with ease","","290,623","N","11","0","0","we are very proud of how our system can be used to enter text very quickly and with ease","","person1, Unknown, person3, person7, person2, person5, person4, person6, person8","location2, location3, lcoation1, location5, location6, location4, location8, lovation7"
"2020/01/06 16:46:04.034","word-prediction[1]-updated","is","","650,130","","0","0","0","","","",""
"2020/01/06 16:46:04.046","word-prediction[2]-updated","that","","380,130","","0","0","0","","","",""
"2020/01/06 16:46:04.058","word-prediction[3]-updated","of","","740,130","","0","0","0","","","",""
"2020/01/06 16:46:04.071","word-prediction[4]-updated","for","","340,345","","0","0","0","","","",""
"2020/01/06 16:46:07.920","Letter-button-selected","b","524.5,735.5","470,688","","0","0","0","","","",""
"2020/01/06 16:46:07.936","output-updated","? i can't believe that i have not shown you this system b","","","","0","0","0","","","",""
"2020/01/06 16:46:08.020","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","location2, location8, location4, location6, location3, lovation7, lcoation1, location5"
"2020/01/06 16:46:08.049","sentence-prediction[1]-updated","be evaluating the system","","200,195","N","4","0","0","that is why non crips should not be evaluating the system","","Unknown, person1, person5, person4, person3, person7, person2, person6, person8","lovation7, location5, lcoation1, location6, location4, location2, location8, location3"
"2020/01/06 16:46:08.061","sentence-prediction[2]-updated","both words and sentences","","740,195","N","4","0","0","this is our new prediction system which predicts both words and sentences","","","lcoation1, location5, location3, location2, location4, location6, lovation7, location8"
"2020/01/06 16:46:08.074","word-prediction[1]-updated","but","","560,130","","0","0","0","","","",""
"2020/01/06 16:46:08.088","word-prediction[2]-updated","by","","470,130","","0","0","0","","","",""
"2020/01/06 16:46:08.102","word-prediction[3]-updated","because","","200,130","","0","0","0","","","",""
"2020/01/06 16:46:08.102","word-prediction[4]-updated","based","","70,410","","0","0","0","","","",""
"2020/01/06 16:46:09.753","Letter-button-selected","e","252,300","200,260","","0","0","0","","","",""
"2020/01/06 16:46:09.770","output-updated","? i can't believe that i have not shown you this system be","","","","0","0","0","","","",""
"2020/01/06 16:46:09.857","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","location2, location8, location4, location6, location3, lovation7, lcoation1, location5"
"2020/01/06 16:46:09.894","sentence-prediction[1]-updated","before","","340,410","N","1","0","0","but you can't remember how you said something before","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/06 16:46:09.908","sentence-prediction[2]-updated","be evaluating the system","","200,195","N","4","0","0","that is why non crips should not be evaluating the system","","Unknown, person1, person5, person4, person3, person7, person2, person6, person8","lovation7, location5, lcoation1, location6, location4, location2, location8, location3"
"2020/01/06 16:46:09.922","sentence-prediction[3]-updated","because i don't have to remember what is stored or where it is stored","","290,623","N","14","0","0","and it is like magic because i don't have to remember what is stored or where it is stored","","","location3, location5, lovation7, location6, location4, location2, location8, lcoation1"
"2020/01/06 16:46:09.934","sentence-prediction[4]-updated","best i have heard from you","","160,345","N","6","0","0","i thought it was the best i have heard from you","","person7, person5, Unknown, person2, person3, person6, person1, person4, person8","location8, location2, lovation7, location5, location4, location3, lcoation1, location6"
"2020/01/06 16:46:09.947","sentence-prediction[5]-updated","believe it can also work with people who use eyegaze","","790,410","N","10","0","0","we believe it can also work with people who use eyegaze","","","location3, lovation7, location8, location2, lcoation1, location5, location4, location6"
"2020/01/06 16:46:09.961","word-prediction[1]-updated","been","","200,130","","0","0","0","","","",""
"2020/01/06 16:46:09.961","word-prediction[2]-updated","better","","380,130","","0","0","0","","","",""
"2020/01/06 16:46:09.987","word-prediction[3]-updated","beautiful","","70,410","","0","0","0","","","",""
"2020/01/06 16:46:09.999","word-prediction[4]-updated","become","","290,558","","0","0","0","","","",""
"2020/01/06 16:46:10.944","Sentence-prediction[1]-selected","before","392.5,450","","N","1","0","1","before","","",""
"2020/01/06 16:46:10.944","output-updated","? i can't believe that i have not shown you this system before ","","","","0","0","0","","","",""
"2020/01/06 16:46:11.068","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","location2, location8, location4, location6, location3, lovation7, lcoation1, location5"
"2020/01/06 16:46:11.162","word-prediction[1]-updated","the","","380,195","","0","0","0","","","",""
"2020/01/06 16:46:11.162","word-prediction[2]-updated","i","","650,195","","0","0","0","","","",""
"2020/01/06 16:46:11.189","word-prediction[3]-updated","you","","470,195","","0","0","0","","","",""
"2020/01/06 16:46:11.209","word-prediction[4]-updated","he","","520,410","","0","0","0","","","",""
"2020/01/06 16:46:12.860","sentence-added-to-database","i can't believe that i have not shown you this system before","","","","0","0","0","","","","location2, location8, location4, location6, location3, lovation7, lcoation1, location5"
"2020/01/06 16:46:12.875","TTS-button-selected","? i can't believe that i have not shown you this system before ","1020.5,721.5","960,688","","0","0","0","","","",""
"2020/01/06 16:46:12.891","words-per-minute-value_word_count","0.03","","","","13","0","0","? i can't believe that i have not shown you this system before","401.97846","",""
"2020/01/06 16:46:12.910","words-per-minute-value_character_count","0.03","","","","0","62","0","? i can't believe that i have not shown you this system before","401.97846","",""
"2020/01/06 16:46:17.629","Clear-button-selected","Clear","1009,500","960,475","","0","0","0","","","",""
"2020/01/06 16:46:17.643","words-per-minute-value_word_count","0.03","","","","13","0","0","? i can't believe that i have not shown you this system before","401.97846","",""
"2020/01/06 16:46:17.659","words-per-minute-value_character_count","0.03","","","","0","62","0","? i can't believe that i have not shown you this system before","401.97846","",""
"2020/01/06 16:46:17.674","output-updated","","","","","0","0","0","","","",""
"2020/01/06 16:46:17.732","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","location2, location8, location4, location6, location3, lovation7, lcoation1, location5"
"2020/01/06 16:46:17.751","sentence-prediction[1]-updated","hello alex","","520,410","N","2","0","0","hello alex","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/06 16:46:17.763","sentence-prediction[2]-updated","exactly","","200,195","N","1","0","0","exactly","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/06 16:46:17.776","sentence-prediction[3]-updated","hello everyone","","520,345","N","2","0","0","hello everyone","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/06 16:46:17.788","sentence-prediction[4]-updated","the voice","","380,195","N","2","0","0","the voice","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/06 16:46:17.788","sentence-prediction[5]-updated","normal please","","560,623","N","2","0","0","normal please","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/06 16:46:17.813","word-prediction[1]-updated","to","","380,130","","0","0","0","","","",""
"2020/01/06 16:46:17.825","word-prediction[2]-updated","and","","70,345","","0","0","0","","","",""
"2020/01/06 16:46:17.838","word-prediction[3]-updated","of","","740,130","","0","0","0","","","",""
"2020/01/06 16:46:17.850","word-prediction[4]-updated","in","","650,130","","0","0","0","","","",""
"2020/01/06 16:46:19.431","Letter-button-selected","s","226,504.5","160,475","","0","0","0","","","",""
"2020/01/06 16:46:19.446","output-updated","s","","","","0","0","0","","","",""
"2020/01/06 16:46:19.501","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","location2, location8, location4, location6, location3, lovation7, lcoation1, location5"
"2020/01/06 16:46:19.521","sentence-prediction[1]-updated","so cool","","740,195","N","2","0","0","it so cool","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/06 16:46:19.521","word-prediction[1]-updated","said","","70,410","","0","0","0","","","",""
"2020/01/06 16:46:19.547","word-prediction[2]-updated","some","","740,130","","0","0","0","","","",""
"2020/01/06 16:46:19.560","word-prediction[3]-updated","she","","520,410","","0","0","0","","","",""
"2020/01/06 16:46:19.572","word-prediction[4]-updated","see","","200,195","","0","0","0","","","",""
"2020/01/06 16:46:20.920","Sentence-prediction[1]-selected","so","773,229.5","","N","2","0","1","so cool","","",""
"2020/01/06 16:46:20.939","output-updated","so ","","","","0","0","0","","","",""
"2020/01/06 16:46:21.024","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","location2, location8, location4, location6, location3, lovation7, lcoation1, location5"
"2020/01/06 16:46:21.052","sentence-prediction[1]-updated","my physiotherapist will be so pleased to hear that my adductors were stretched","","650,623","N","13","0","0","so my physiotherapist will be so pleased to hear that my adductors were stretched","","","location4, location2, lcoation1, location3, location6, location8, location5, lovation7"
"2020/01/06 16:46:21.071","sentence-prediction[2]-updated","this is our new prediction system","","380,195","N","6","0","0","so this is our new prediction system","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/06 16:46:21.090","sentence-prediction[3]-updated","cool","","290,623","N","1","0","0","it so cool","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/06 16:46:21.108","sentence-prediction[4]-updated","exciting","","200,195","N","1","0","0","it's so exciting","","person7, person6, person2, Unknown, person1, person5, person4, person3, person8","lovation7, location8, location6, lcoation1, location3, location4, location2, location5"
"2020/01/06 16:46:21.126","word-prediction[1]-updated","i","","650,130","","0","0","0","","","",""
"2020/01/06 16:46:21.145","word-prediction[2]-updated","much","","650,558","","0","0","0","","","",""
"2020/01/06 16:46:21.163","word-prediction[3]-updated","far","","340,410","","0","0","0","","","",""
"2020/01/06 16:46:21.181","word-prediction[4]-updated","that","","380,130","","0","0","0","","","",""
"2020/01/06 16:46:22.692","word-prediction[1]-selected","i","679.5,155.5","650,130","","0","0","0","","","",""
"2020/01/06 16:46:22.708","output-updated","so i ","","","","0","0","0","","","",""
"2020/01/06 16:46:22.821","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","location2, location8, location4, location6, location3, lovation7, lcoation1, location5"
"2020/01/06 16:46:22.848","sentence-prediction[1]-updated","think so","","380,195","N","2","0","0","i think so","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/06 16:46:22.860","sentence-prediction[2]-updated","had a lovely new horse","","520,410","N","5","0","0","so i had a lovely new horse","","","location4, location2, lcoation1, location3, location6, location8, location5, lovation7"
"2020/01/06 16:46:22.873","sentence-prediction[3]-updated","can now pick up predictions where my finger is","","290,623","N","9","0","0","so i can now pick up predictions where my finger is","","","location3, location5, lovation7, location6, location4, location2, location8, lcoation1"
"2020/01/06 16:46:22.886","sentence-prediction[4]-updated","never get frustrated","","560,558","N","3","0","0","so i never get frustrated","","person1, person7, person3, person2, person4, person5, Unknown, person6, person8","location2, lovation7, lcoation1, location6, location8, location5, location3, location4"
"2020/01/06 16:46:22.899","word-prediction[1]-updated","have","","520,345","","0","0","0","","","",""
"2020/01/06 16:46:22.899","word-prediction[2]-updated","could","","290,558","","0","0","0","","","",""
"2020/01/06 16:46:22.924","word-prediction[3]-updated","don't","","250,410","","0","0","0","","","",""
"2020/01/06 16:46:22.936","word-prediction[4]-updated","thought","","380,130","","0","0","0","","","",""
"2020/01/06 16:46:26.121","Sentence-prediction[3]-selected","can now pick up predictions where my finger is","951.5,651","","N","9","0","9","can now pick up predictions where my finger is","","",""
"2020/01/06 16:46:26.136","output-updated","so i can now pick up predictions where my finger is ","","","","0","0","0","","","",""
"2020/01/06 16:46:26.245","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","location2, location8, location4, location6, location3, lovation7, lcoation1, location5"
"2020/01/06 16:46:26.275","sentence-prediction[1]-updated","cracked the issue of users who seldom pick up the predictions","","290,623","N","11","0","0","i think what we have done is cracked the issue of users who seldom pick up the predictions","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/06 16:46:26.290","sentence-prediction[2]-updated","why i try to use it as much as i am able to build up my database","","110,195","N","17","0","0","so that is why i try to use it as much as i am able to build up my database","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/06 16:46:26.303","sentence-prediction[3]-updated","like magic because i don't have to remember what is stored or where it is stored","","790,410","N","16","0","0","and it is like magic because i don't have to remember what is stored or where it is stored","","","location3, location5, lovation7, location6, location4, location2, location8, lcoation1"
"2020/01/06 16:46:26.319","sentence-prediction[4]-updated","so much wider and really stretched my adductors","","160,345","N","8","0","0","it is so much wider and really stretched my adductors","","","location4, location2, lcoation1, location3, location6, location8, location5, lovation7"
"2020/01/06 16:46:26.319","sentence-prediction[5]-updated","jo","","610,410","N","1","0","0","hello my name is jo","","","lcoation1, location5, location3, location2, location4, location6, lovation7, location8"
"2020/01/06 16:46:26.345","word-prediction[1]-updated","a","","70,345","","0","0","0","","","",""
"2020/01/06 16:46:26.357","word-prediction[2]-updated","not","","560,558","","0","0","0","","","",""
"2020/01/06 16:46:26.369","word-prediction[3]-updated","that","","380,130","","0","0","0","","","",""
"2020/01/06 16:46:26.381","word-prediction[4]-updated","in","","650,130","","0","0","0","","","",""
"2020/01/06 16:46:27.304","sentence-added-to-database","so i can now pick up predictions where my finger is","","","","0","0","0","","","","location2, location8, location4, location6, location3, lovation7, lcoation1, location5"
"2020/01/06 16:46:27.318","TTS-button-selected","so i can now pick up predictions where my finger is ","1030,738.5","960,688","","0","0","0","","","",""
"2020/01/06 16:46:27.335","words-per-minute-value_word_count","98.65","","","","11","0","0","so i can now pick up predictions where my finger is","0.1115","",""
"2020/01/06 16:46:27.350","words-per-minute-value_character_count","89.68","","","","0","51","0","so i can now pick up predictions where my finger is","0.1115","",""
"2020/01/06 16:46:36.221","Clear-button-selected","Clear","1030.5,537","960,475","","0","0","0","","","",""
"2020/01/06 16:46:36.236","words-per-minute-value_word_count","98.65","","","","11","0","0","so i can now pick up predictions where my finger is","0.1115","",""
"2020/01/06 16:46:36.251","words-per-minute-value_character_count","89.68","","","","0","51","0","so i can now pick up predictions where my finger is","0.1115","",""
"2020/01/06 16:46:36.265","output-updated","","","","","0","0","0","","","",""
"2020/01/06 16:46:36.319","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","location2, location8, location4, location6, location3, lovation7, lcoation1, location5"
"2020/01/06 16:46:36.340","sentence-prediction[1]-updated","hello alex","","520,410","N","2","0","0","hello alex","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/06 16:46:36.354","sentence-prediction[2]-updated","exactly","","200,195","N","1","0","0","exactly","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/06 16:46:36.368","sentence-prediction[3]-updated","hello everyone","","520,345","N","2","0","0","hello everyone","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/06 16:46:36.368","sentence-prediction[4]-updated","the voice","","380,195","N","2","0","0","the voice","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/06 16:46:36.392","sentence-prediction[5]-updated","normal please","","560,623","N","2","0","0","normal please","","","location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
"2020/01/06 16:46:36.405","word-prediction[1]-updated","to","","380,130","","0","0","0","","","",""
"2020/01/06 16:46:36.418","word-prediction[2]-updated","and","","70,345","","0","0","0","","","",""
"2020/01/06 16:46:36.431","word-prediction[3]-updated","of","","740,130","","0","0","0","","","",""
"2020/01/06 16:46:36.431","word-prediction[4]-updated","in","","650,130","","0","0","0","","","",""
"2020/01/06 16:46:37.963","Letter-button-selected","i","688,311.5","650,260","","0","0","0","","","",""
"2020/01/06 16:46:37.979","output-updated","i","","","","0","0","0","","","",""
"2020/01/06 16:46:38.024","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","location2, location8, location4, location6, location3, lovation7, lcoation1, location5"
"2020/01/06 16:46:38.045","sentence-prediction[1]-updated","in four unsuccessful proposals in the past year","","560,623","N","8","0","0","i have put in four unsuccessful proposals in the past year","","person7, person6, person2, Unknown, person1, person5, person4, person3, person8","lovation7, location8, location6, lcoation1, location3, location4, location2, location5"
"2020/01/06 16:46:38.058","sentence-prediction[2]-updated","in one document?","","560,558","Y","3","0","0","how many words can i use in one document?","","","location2"
"2020/01/06 16:46:38.071","word-prediction[1]-updated","i","","650,195","","0","0","0","","","",""
"2020/01/06 16:46:38.084","word-prediction[2]-updated","is","","160,410","","0","0","0","","","",""
"2020/01/06 16:46:38.084","word-prediction[3]-updated","it","","380,195","","0","0","0","","","",""
"2020/01/06 16:46:38.108","word-prediction[4]-updated","if","","340,410","","0","0","0","","","",""
"2020/01/06 16:46:39.623","word-prediction[1]-selected","i","685,219.5","650,195","","0","0","0","","","",""
"2020/01/06 16:46:39.638","output-updated","i ","","","","0","0","0","","","",""
"2020/01/06 16:46:39.730","tags-Updated","Current Location and Identification Tags Updated","","","","0","0","0","","","","location2, location8, location4, location6, location3, lovation7, lcoation1, location5"
"2020/01/06 16:46:39.752","sentence-prediction[1]-updated","can demonstrate how i can get either words or sentences that i have used before","","290,623","N","15","0","0","but i can demonstrate how i can get either words or sentences that i have used before","","","location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
"2020/01/06 16:46:39.765","sentence-prediction[2]-updated","want a button to say i have something to say.","","110,195","Y","10","0","0","i want a button to say i have something to say.","","","location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
"2020/01/06 16:46:39.779","sentence-prediction[3]-updated","can't believe that i have not shown you this system before","","290,558","N","11","0","0","i can't believe that i have not shown you this system before","","","location2, location8, location4, location6, location3, lovation7, lcoation1, location5"
